n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,ncRNA,0,1.8445945945945945,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,pre-rRNA,0,1.8445945945945945,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,ribosomal protein,0,0.527027027027027,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,snRNA,6,2.5033783783783785,1.261086134044272,0.3157894736842105,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,snoRNA,0,1.3175675675675675,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,tRNA,0,0.3952702702702703,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,unknown,0,7.905405405405405,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,diverse,0,0.16216216216216217,-inf,0.0,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,mRNA,16,13.783783783783784,0.21509992877009168,0.09411764705882353,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,ncRNA,2,1.135135135135135,0.8171359428501896,0.14285714285714285,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,pre-rRNA,0,1.135135135135135,-inf,0.0,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,ribosomal protein,0,0.32432432432432434,-inf,0.0,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,snRNA,1,1.5405405405405406,-0.6234366485357918,0.05263157894736842,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,snoRNA,1,0.8108108108108109,0.3025627700204311,0.1,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,tRNA,1,0.24324324324324326,2.039528364186637,0.3333333333333333,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,unknown,3,4.864864864864865,-0.6974372299795687,0.05,signature_presence,0.5953993879460149,present,aromatic_sticker_region,SEG,0.8755873352147276
,diverse,0,0.21621621621621623,-inf,0.0,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,mRNA,19,18.37837837837838,0.04798994293483335,0.11176470588235295,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,ncRNA,0,1.5135135135135136,-inf,0.0,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,pre-rRNA,0,1.5135135135135136,-inf,0.0,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,ribosomal protein,1,0.43243243243243246,1.2094533656289497,0.25,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,snRNA,2,2.054054054054054,-0.03847414781463567,0.10526315789473684,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,snoRNA,4,1.0810810810810811,1.8875252707415873,0.4,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,tRNA,1,0.32432432432432434,1.6244908649077934,0.3333333333333333,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,unknown,5,6.486486486486487,-0.3755091350922065,0.08333333333333333,signature_presence,0.05368623911258381,present,rg_rgg_repeat_region,SEG,0.1342155977814595
,diverse,0,0.013513513513513514,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,mRNA,0,1.1486486486486487,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,ncRNA,1,0.0945945945945946,3.4020984435713455,0.07142857142857142,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,pre-rRNA,0,0.0945945945945946,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,ribosomal protein,0,0.02702702702702703,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,snRNA,1,0.12837837837837837,2.9615258521853645,0.05263157894736842,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,snoRNA,0,0.06756756756756757,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,tRNA,0,0.02027027027027027,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,unknown,0,0.40540540540540543,-inf,0.0,signature_presence,0.0360990765341312,present,proline_rich_disordered_region,SEG,0.10027521259480889
,diverse,0,0.21621621621621623,-inf,0.0,signature_presence,0.5684133183002371,present,gs_rich_neutral_region,SEG,0.8755873352147276
