position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,pre-rRNA,5,3.5574179743223966,0.4910976029009151,0.03759398496240601,signature_sequence_count_lcr,3.785173571181045e-08,,basic_enriched_region,AlcoR,3.785173571181045e-08
,ribosomal protein,6,2.6212553495007134,1.1947046001206902,0.061224489795918366,signature_sequence_count_lcr,3.785173571181045e-08,,basic_enriched_region,AlcoR,3.785173571181045e-08
,snRNA,2,2.3270328102710414,-0.21849155233398598,0.022988505747126436,signature_sequence_count_lcr,3.785173571181045e-08,,basic_enriched_region,AlcoR,3.785173571181045e-08
,snoRNA,3,1.6048502139800285,0.9025238486273799,0.05,signature_sequence_count_lcr,3.785173571181045e-08,,basic_enriched_region,AlcoR,3.785173571181045e-08
,tRNA,8,6.553138373751783,0.2878140045121717,0.0326530612244898,signature_sequence_count_lcr,3.785173571181045e-08,,basic_enriched_region,AlcoR,3.785173571181045e-08
,unknown,28,23.67154065620542,0.24227322060198664,0.031638418079096044,signature_sequence_count_lcr,3.785173571181045e-08,,basic_enriched_region,AlcoR,3.785173571181045e-08
,diverse,5,5.242510699001427,-0.06832980571310368,0.08333333333333333,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,mRNA,85,90.87018544935806,-0.0963441818827002,0.08173076923076923,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,ncRNA,23,17.125534950071327,0.42548480694985735,0.11734693877551021,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,pre-rRNA,13,11.620898716119829,0.16178997764795514,0.09774436090225563,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,ribosomal protein,5,8.562767475035663,-0.7761490542197931,0.05102040816326531,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,snRNA,7,7.601640513552068,-0.11895587878307147,0.08045977011494253,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,snoRNA,5,5.242510699001427,-0.06832980571310368,0.08333333333333333,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,tRNA,16,21.406918687589158,-0.4200052439945179,0.0653061224489796,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
,unknown,86,77.32703281027104,0.15336380473979083,0.09717514124293786,signature_sequence_count_lcr,3.785173571181045e-08,,cation_pi_rich_neighborhood,AlcoR,3.785173571181045e-08
