n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,snoRNA,0.0,0.8677685950413223,,0.0,signature_presence,0.00564051212771308,present,rg_rgg_repeat_region,AlcoR,0.01629481281339334
,tRNA,0.0,3.68801652892562,,0.0,signature_presence,0.00564051212771308,present,rg_rgg_repeat_region,AlcoR,0.01629481281339334
,unknown,10.0,11.020661157024794,-0.14021077738896934,0.03937007874015748,signature_presence,0.00564051212771308,present,rg_rgg_repeat_region,AlcoR,0.01629481281339334
,diverse,0.0,0.022727272727272728,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,mRNA,1.0,0.3894628099173554,1.3604425240059301,0.002652519893899204,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,ncRNA,0.0,0.06611570247933884,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,pre-rRNA,0.0,0.05475206611570248,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,ribosomal protein,0.0,0.05371900826446281,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,snRNA,0.0,0.042355371900826444,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,snoRNA,0.0,0.02066115702479339,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,tRNA,0.0,0.0878099173553719,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,unknown,0.0,0.26239669421487605,,0.0,signature_presence,0.991497075398447,present,glycine_rich_region,AlcoR,0.9967223332655162
,diverse,1.0,1.0454545454545454,-0.06413033741971558,0.045454545454545456,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,mRNA,19.0,17.915289256198346,0.08480808139250284,0.050397877984084884,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,ncRNA,2.0,3.041322314049587,-0.6046987187824183,0.03125,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,pre-rRNA,0.0,2.518595041322314,,0.0,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,ribosomal protein,1.0,2.4710743801652892,-1.3051384369235104,0.019230769230769232,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,snRNA,1.0,1.9483471074380165,-0.9622507234005022,0.024390243902439025,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,snoRNA,0.0,0.9504132231404959,,0.0,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,tRNA,1.0,4.039256198347108,-2.01408965492012,0.011764705882352941,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,unknown,21.0,12.070247933884298,0.798934017224176,0.08267716535433071,signature_presence,0.06256911843371206,present,gs_rich_neutral_region,AlcoR,0.10845313861843424
,diverse,0.0,1.1818181818181819,,0.0,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,mRNA,35.0,20.25206611570248,0.7892858228098044,0.09283819628647215,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,ncRNA,1.0,3.43801652892562,-1.7815764808664978,0.015625,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,pre-rRNA,1.0,2.847107438016529,-1.509496935429697,0.018867924528301886,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,ribosomal protein,0.0,2.793388429752066,,0.0,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,snRNA,6.0,2.2024793388429753,1.4458340152365747,0.14634146341463414,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,snoRNA,0.0,1.0743801652892562,,0.0,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,tRNA,0.0,4.566115702479339,,0.0,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,unknown,9.0,13.644628099173554,-0.6003361661963511,0.03543307086614173,signature_presence,5.681001374264259e-05,present,sr_rs_repeat_region,AlcoR,0.0007385301786543536
,diverse,1.0,0.06818181818181818,3.8744691179161412,0.045454545454545456,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,mRNA,1.0,1.1683884297520661,-0.22451997671522606,0.002652519893899204,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,ncRNA,0.0,0.19834710743801653,,0.0,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,pre-rRNA,0.0,0.16425619834710745,,0.0,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,ribosomal protein,0.0,0.16115702479338842,,0.0,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,snRNA,0.0,0.12706611570247933,,0.0,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,snoRNA,0.0,0.06198347107438017,,0.0,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,tRNA,0.0,0.2634297520661157,,0.0,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,unknown,1.0,0.7871900826446281,0.3452160497812725,0.003937007874015748,signature_presence,0.08614780119731652,present,serine_rich_region,AlcoR,0.13999017694563934
,diverse,0.0,0.045454545454545456,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,mRNA,1.0,0.7789256198347108,0.36044252400593013,0.002652519893899204,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,ncRNA,0.0,0.1322314049586777,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,pre-rRNA,0.0,0.10950413223140495,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,ribosomal protein,0.0,0.10743801652892562,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,snRNA,0.0,0.08471074380165289,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,snoRNA,0.0,0.04132231404958678,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,tRNA,0.0,0.1756198347107438,,0.0,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,unknown,1.0,0.5247933884297521,0.9301785505024286,0.003937007874015748,signature_presence,0.9967223332655162,present,polar_linker,AlcoR,0.9967223332655162
,diverse,0.0,0.022727272727272728,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,mRNA,0.0,0.3894628099173554,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,ncRNA,0.0,0.06611570247933884,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,pre-rRNA,0.0,0.05475206611570248,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,ribosomal protein,0.0,0.05371900826446281,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,snRNA,0.0,0.042355371900826444,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,snoRNA,0.0,0.02066115702479339,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,tRNA,0.0,0.0878099173553719,,0.0,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
,unknown,1.0,0.26239669421487605,1.9301785505024287,0.003937007874015748,signature_presence,0.9454861002439089,present,glutamine_rich_region,AlcoR,0.9967223332655162
