position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,snRNA,1,0.5302218821729151,0.9153318836582194,0.012987012987012988,signature_sequence_count_lcr,1.618694063746245e-29,,proline_rich_disordered_region,SEG_intermediate,1.618694063746245e-29
,snoRNA,0,0.2616679418515685,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,proline_rich_disordered_region,SEG_intermediate,1.618694063746245e-29
,tRNA,0,0.15837796480489671,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,proline_rich_disordered_region,SEG_intermediate,1.618694063746245e-29
,unknown,3,1.9143075745983167,0.6481398523507697,0.01079136690647482,signature_sequence_count_lcr,1.618694063746245e-29,,proline_rich_disordered_region,SEG_intermediate,1.618694063746245e-29
,diverse,0,1.613618974751339,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,mRNA,72,61.06273909716909,0.23770460044834169,0.10013908205841446,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,ncRNA,0,5.8599846977811785,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,pre-rRNA,1,5.605202754399388,-2.486766559913126,0.015151515151515152,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,ribosomal protein,3,1.528691660290742,0.9726650587241711,0.16666666666666666,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,snRNA,5,6.5394032134659525,-0.3872308863622117,0.06493506493506493,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,snoRNA,5,3.227237949502678,0.6316281408891041,0.13157894736842105,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,tRNA,1,1.953328232593726,-0.9659343966116855,0.043478260869565216,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,unknown,24,23.609793420045907,0.02364898744297604,0.08633093525179857,signature_sequence_count_lcr,1.618694063746245e-29,,rg_rgg_repeat_region,SEG_intermediate,1.618694063746245e-29
,diverse,0,0.04361132364192808,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,mRNA,2,1.650344299923489,0.2772329646349791,0.0027816411682892906,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,ncRNA,0,0.15837796480489671,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,pre-rRNA,0,0.1514919663351186,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
,ribosomal protein,0,0.041315990818668706,-inf,0.0,signature_sequence_count_lcr,1.618694063746245e-29,,serine_rich_region,SEG_intermediate,1.618694063746245e-29
