n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,ribosomal protein,1.0,8.617363344051446,-3.1072465152145323,0.0625,position_presence,4.054422572628635e-08,present,distal_terminal,SEG_intermediate,3.6489803153657716e-07
,snRNA,14.0,21.0048231511254,-0.5852938120191763,0.358974358974359,position_presence,4.054422572628635e-08,present,distal_terminal,SEG_intermediate,3.6489803153657716e-07
,snoRNA,9.0,9.694533762057878,-0.10724651521453218,0.5,position_presence,4.054422572628635e-08,present,distal_terminal,SEG_intermediate,3.6489803153657716e-07
,tRNA,8.0,9.155948553054662,-0.19470935646487167,0.47058823529411764,position_presence,4.054422572628635e-08,present,distal_terminal,SEG_intermediate,3.6489803153657716e-07
,unknown,86.0,63.553054662379424,0.4363751901257243,0.7288135593220338,position_presence,4.054422572628635e-08,present,distal_terminal,SEG_intermediate,3.6489803153657716e-07
,diverse,0.0,1.2154340836012862,,0.0,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,mRNA,53.0,44.565916398713824,0.25005158766922564,0.1606060606060606,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,ncRNA,4.0,4.861736334405145,-0.28147165409047026,0.1111111111111111,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,pre-rRNA,1.0,5.266881028938907,-2.396948871510406,0.02564102564102564,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,ribosomal protein,0.0,2.1607717041800645,,0.0,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,snRNA,9.0,5.266881028938907,0.7729761299319062,0.23076923076923078,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,snoRNA,0.0,2.4308681672025725,,0.0,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,tRNA,2.0,2.2958199356913185,-0.1990094938984973,0.11764705882352941,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,unknown,15.0,15.935691318327974,-0.08729910640148048,0.1271186440677966,position_presence,0.04385045094444034,present,interdomain_linker,SEG_intermediate,0.07399763596874308
,diverse,1.0,1.229903536977492,-0.29854516744941156,0.1111111111111111,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,mRNA,39.0,45.09646302250804,-0.20954016139066675,0.11818181818181818,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,ncRNA,16.0,4.919614147909968,1.7014548325505885,0.4444444444444444,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,pre-rRNA,5.0,5.329581993569132,-0.09209428998198521,0.1282051282051282,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,ribosomal protein,0.0,2.1864951768488745,,0.0,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,snRNA,8.0,5.329581993569132,0.5859776151306524,0.20512820512820512,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,snoRNA,3.0,2.459807073954984,0.28641733327174446,0.16666666666666666,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,tRNA,3.0,2.3231511254019295,0.36887949346371735,0.17647058823529413,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,unknown,10.0,16.125401929260452,-0.6893351204815783,0.0847457627118644,position_presence,1.1135874470218726e-05,present,unclassified_no_pfam,SEG_intermediate,7.51671526739764e-05
,diverse,1.0,0.752411575562701,0.410406050547198,0.1111111111111111,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,mRNA,34.0,27.588424437299036,0.301471678994034,0.10303030303030303,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,ncRNA,1.0,3.009646302250804,-1.589593949452802,0.027777777777777776,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,pre-rRNA,1.0,3.260450160771704,-1.7050711668727379,0.02564102564102564,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,ribosomal protein,6.0,1.337620578778135,2.1652935527106667,0.375,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,snRNA,2.0,3.260450160771704,-0.7050711668727379,0.05128205128205128,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,snoRNA,0.0,1.504823151125402,,0.0,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,tRNA,2.0,1.4212218649517685,0.49286821073917086,0.11764705882352941,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,unknown,5.0,9.864951768488746,-0.9803839024849684,0.0423728813559322,position_presence,0.000540791305692224,present,domain_edge,SEG_intermediate,0.002085909321955721
,diverse,1.0,0.477491961414791,1.0664516493298368,0.1111111111111111,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,mRNA,15.0,17.508038585209004,-0.22305496786514817,0.045454545454545456,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,ncRNA,2.0,1.909967845659164,0.06645164932983676,0.05555555555555555,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,pre-rRNA,0.0,2.0691318327974275,,0.0,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,ribosomal protein,8.0,0.8488745980707395,3.236376650772149,0.5,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,snRNA,1.0,2.0691318327974275,-1.049025568090099,0.02564102564102564,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
,snoRNA,1.0,0.954983922829582,0.06645164932983676,0.05555555555555555,position_presence,1.0953578023637858e-11,present,domain_intrinsic,SEG_intermediate,1.4787330331911108e-10
