n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,tRNA,16.0,15.836309523809524,0.014835734595802692,0.3137254901960784,signature_presence,0.0015477973911357404,present,hydrophobic_region,LCRFinder,0.0027860353040443328
,unknown,82.0,71.72916666666667,0.19306403976932432,0.354978354978355,signature_presence,0.0015477973911357404,present,hydrophobic_region,LCRFinder,0.0027860353040443328
,diverse,12.0,13.729166666666666,-0.19420965356573933,0.5714285714285714,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,mRNA,354.0,304.0029761904762,0.21966391257946824,0.7612903225806451,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,ncRNA,46.0,42.495039682539684,0.11433941152042301,0.7076923076923077,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,pre-rRNA,25.0,43.80257936507937,-0.809087732191183,0.373134328358209,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,ribosomal protein,10.0,13.729166666666666,-0.45724405939953305,0.47619047619047616,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,snRNA,33.0,37.91865079365079,-0.20044160727725377,0.5689655172413793,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,snoRNA,10.0,18.959325396825395,-0.922907631748345,0.3448275862068966,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,tRNA,22.0,33.342261904761905,-0.5998484548423336,0.43137254901960786,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,unknown,147.0,151.02083333333334,-0.038931428087828526,0.6363636363636364,signature_presence,1.982996955939502e-13,present,disorder_rich_spacer_region,LCRFinder,5.3540917810366555e-12
,diverse,5.0,7.291666666666667,-0.5443205162238103,0.23809523809523808,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,mRNA,178.0,161.45833333333334,0.14071533663859168,0.3827956989247312,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,ncRNA,20.0,22.569444444444443,-0.17437090647350445,0.3076923076923077,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,pre-rRNA,22.0,23.26388888888889,-0.08058876015288749,0.3283582089552239,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,ribosomal protein,5.0,7.291666666666667,-0.5443205162238103,0.23809523809523808,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,snRNA,24.0,20.13888888888889,0.2530503172611716,0.41379310344827586,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,snoRNA,6.0,10.069444444444445,-0.7469496827388284,0.20689655172413793,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,tRNA,13.0,17.708333333333332,-0.44591681216281576,0.2549019607843137,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,unknown,77.0,80.20833333333333,-0.0588936890535684,0.3333333333333333,signature_presence,0.19477472744532984,present,arginine_rich_rna_contact_region,LCRFinder,0.2629458820511953
,diverse,2.0,1.5833333333333333,0.33703498727757086,0.09523809523809523,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,mRNA,50.0,35.05952380952381,0.5121216938356619,0.10752688172043011,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,ncRNA,4.0,4.900793650793651,-0.2930154029721236,0.06153846153846154,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,pre-rRNA,1.0,5.051587301587301,-2.3367367804014414,0.014925373134328358,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,ribosomal protein,0.0,1.5833333333333333,,0.0,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,snRNA,2.0,4.373015873015873,-1.128628585071241,0.034482758620689655,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,snoRNA,1.0,2.1865079365079363,-1.128628585071241,0.034482758620689655,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,tRNA,1.0,3.8452380952380953,-1.9430729319151645,0.0196078431372549,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,unknown,15.0,17.416666666666668,-0.21550603575120814,0.06493506493506493,signature_presence,0.02869002110973599,present,polar_linker,LCRFinder,0.04303503166460399
,diverse,7.0,10.354166666666666,-0.5647846187835259,0.3333333333333333,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,mRNA,206.0,229.27083333333334,-0.1544084968745451,0.443010752688172,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,ncRNA,32.0,32.048611111111114,-0.0021899310908244135,0.49230769230769234,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,pre-rRNA,45.0,33.03472222222222,0.44594178780953264,0.6716417910447762,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,ribosomal protein,6.0,10.354166666666666,-0.7871770401199738,0.2857142857142857,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,snRNA,33.0,28.59722222222222,0.20659100616851156,0.5689655172413793,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,snoRNA,22.0,14.29861111111111,0.6216285054473555,0.7586206896551724,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,tRNA,18.0,25.145833333333332,-0.4823224585915528,0.35294117647058826,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,unknown,128.0,113.89583333333333,0.1684288405215729,0.5541125541125541,signature_presence,1.8054000348205917e-05,present,acidic_region,LCRFinder,6.0932251175194974e-05
,diverse,4.0,6.395833333333333,-0.677132344649023,0.19047619047619047,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,mRNA,112.0,141.6220238095238,-0.33854690580805247,0.24086021505376345,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,ncRNA,17.0,19.796626984126984,-0.21971989364837807,0.26153846153846155,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,pre-rRNA,35.0,20.40575396825397,0.778378904616931,0.5223880597014925,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,ribosomal protein,9.0,6.395833333333333,0.4927926567932891,0.42857142857142855,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,snRNA,20.0,17.66468253968254,0.17913217788952718,0.3448275862068966,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,snoRNA,15.0,8.83234126984127,0.7640946786106834,0.5172413793103449,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,tRNA,14.0,15.532738095238095,-0.14988534178415436,0.27450980392156865,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,unknown,81.0,70.35416666666667,0.20328603959830427,0.35064935064935066,signature_presence,1.4385822581045697e-05,present,basic_enriched_region,LCRFinder,6.0932251175194974e-05
,diverse,1.0,1.4375,-0.523561956057013,0.047619047619047616,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,mRNA,38.0,31.830357142857142,0.25559607416993924,0.08172043010752689,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,ncRNA,3.0,4.449404761904762,-0.5686498455855508,0.046153846153846156,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,pre-rRNA,4.0,4.586309523809524,-0.1973337237360249,0.05970149253731343,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,ribosomal protein,0.0,1.4375,,0.0,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,snRNA,3.0,3.9702380952380953,-0.40426302768466854,0.05172413793103448,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,snoRNA,1.0,1.9851190476190477,-0.9892255284058248,0.034482758620689655,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,tRNA,1.0,3.4910714285714284,-1.8036698752497482,0.0196078431372549,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,unknown,18.0,15.8125,0.18693142674800234,0.07792207792207792,signature_presence,0.5837197929232236,present,unmapped_physicochemical_properties,LCRFinder,0.6852362786490016
,diverse,3.0,3.5625,-0.24792751344358557,0.14285714285714285,signature_presence,6.133941372119091e-05,present,gs_rich_neutral_region,LCRFinder,0.00016561641704721547
