position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
distal_terminal,diverse,53.0,50.85732224140637,0.05953685696250432,0.5698924731182796,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,mRNA,1761.0,1847.8160414377649,-0.06942622782525663,0.5211601065403966,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,ncRNA,225.0,216.5537592214723,0.05519978464476415,0.5681818181818182,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,pre-rRNA,178.0,174.99293674462407,0.024580549586371892,0.55625,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,ribosomal protein,14.0,28.436352221001414,-1.0223095825761515,0.2692307692307692,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,snRNA,130.0,191.94537749175953,-0.5621841937687695,0.37037037037037035,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,snoRNA,82.0,82.02793909904254,-0.0004914723704606174,0.5466666666666666,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,tRNA,72.0,80.38738031706168,-0.15897212988671536,0.4897959183673469,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
distal_terminal,unknown,969.0,810.9828912258672,0.25682518646778724,0.6534052596089008,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,diverse,14.0,10.437137027154293,0.4237008013900222,0.15053763440860216,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,mRNA,414.0,379.21597865327266,0.12661101277597314,0.12252145605208642,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,ncRNA,23.0,44.44200282530215,-0.9502899735821472,0.05808080808080808,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,pre-rRNA,35.0,35.912729555799714,-0.037140387501946356,0.109375,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,ribosomal protein,14.0,5.835818552817454,1.2624198943569616,0.2692307692307692,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,snRNA,44.0,39.39177523151781,0.15960908877318622,0.12535612535612536,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,snoRNA,25.0,16.83409197928112,0.570542189719293,0.16666666666666666,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,tRNA,22.0,16.497410139695496,0.41526396424138223,0.14965986394557823,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_adjacent,unknown,124.0,166.43305603515932,-0.42460188162730583,0.08361429534726905,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,diverse,1.0,2.9778684664887773,-1.574280030973326,0.010752688172043012,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,mRNA,118.0,108.1958876157589,0.1251411943327452,0.03492157443030482,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,ncRNA,4.0,12.679956050855438,-1.6644778399449038,0.010101010101010102,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,pre-rRNA,10.0,10.246429132004394,-0.03512121986529422,0.03125,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,ribosomal protein,7.0,1.6650447339507142,2.0717939840512174,0.1346153846153846,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,snRNA,9.0,11.239051954167321,-0.32052343872754285,0.02564102564102564,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,snoRNA,3.0,4.80301365562706,-0.6789774096400191,0.02,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,tRNA,3.0,4.706953382514519,-0.6498310639805027,0.02040816326530612,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_edge,unknown,49.0,47.48579500863287,0.045285741795283364,0.033041132838840186,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_intrinsic,diverse,6.0,4.977711505258201,0.2694798826951536,0.06451612903225806,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_intrinsic,mRNA,150.0,180.85685135771465,-0.269885751585892,0.04439183190292986,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_intrinsic,ncRNA,25.0,21.19541673206718,0.23817576277714372,0.06313131313131314,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
domain_intrinsic,pre-rRNA,28.0,17.127609480458325,0.7091030202522707,0.0875,position_lcr,1.2921993158461632e-75,,,LCRFinder,1.2921993158461632e-75
