n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,ncRNA,14,11.18388625592417,0.3240052339880848,0.2028985507246377,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,pre-rRNA,1,13.290995260663507,-3.7323772359094343,0.012195121951219513,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,ribosomal protein,1,7.455924170616114,-2.898387187348363,0.021739130434782608,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,snRNA,8,9.725118483412322,-0.2817158268998688,0.13333333333333333,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,snoRNA,1,4.700473933649289,-2.2328062264189223,0.034482758620689655,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,tRNA,4,8.266350710900474,-1.0472505732628459,0.0784313725490196,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,unknown,34,35.010426540284364,-0.04224989220447972,0.1574074074074074,signature_presence,5.4620670931413644e-06,present,aromatic_sticker_region,CAST,1.577930493574172e-05
,diverse,2,1.7345971563981042,0.2053993504231426,0.13333333333333333,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,mRNA,18,56.31658767772512,-1.6455630146083686,0.03696098562628337,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,ncRNA,10,7.97914691943128,0.32569358414085453,0.14492753623188406,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,pre-rRNA,30,9.482464454976304,1.6616285370220958,0.36585365853658536,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,ribosomal protein,16,5.319431279620853,1.5887279899746483,0.34782608695652173,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,snRNA,9,6.938388625592417,0.37532435186545515,0.15,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,snoRNA,11,3.3535545023696685,1.7137405695413863,0.3793103448275862,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,tRNA,3,5.897630331753555,-0.9751728952186781,0.058823529411764705,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,unknown,23,24.9781990521327,-0.11903560007479454,0.10648148148148148,signature_presence,1.3357482862753994e-23,present,basic_enriched_region,CAST,3.4729455443160382e-22
,diverse,1,1.6635071090047393,-0.7342280315973755,0.06666666666666667,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,mRNA,81,54.0085308056872,0.5847346048134257,0.16632443531827515,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,ncRNA,2,7.652132701421801,-1.935861892767026,0.028985507246376812,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,pre-rRNA,2,9.093838862559242,-2.184889440606941,0.024390243902439025,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,ribosomal protein,0,5.101421800947867,-inf,0.0,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,snRNA,12,6.654028436018957,0.8507344691237806,0.2,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,snoRNA,0,3.2161137440758294,-inf,0.0,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,tRNA,0,5.655924170616114,-inf,0.0,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
