position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
unclassified_no_pfam,unknown,253.0,343.4359797505865,-0.44090380494058995,0.12024714828897339,position_lcr,2.194400151388491e-157,,,FLPS,3.84020026492986e-157
,diverse,176.0,176.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,mRNA,3504.0,3504.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,ncRNA,603.0,603.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,pre-rRNA,497.0,497.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,ribosomal protein,204.0,204.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,snRNA,441.0,441.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,snoRNA,185.0,185.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,tRNA,385.0,385.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,unknown,2104.0,2104.0,0.0,1.0,no_pfam_lcr,,pfam_classified,,FLPS,
,diverse,23.0,29.83676997160143,-0.3754575015622908,0.13068181818181818,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,mRNA,519.0,594.0229657982467,-0.19478417022529923,0.1481164383561644,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,ncRNA,95.0,102.22484257315718,-0.10574642255114347,0.15754560530679934,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,pre-rRNA,147.0,84.25496974935177,0.8029824642920715,0.29577464788732394,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,ribosomal protein,13.0,34.58352883071984,-1.41157346281241,0.06372549019607843,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,snRNA,106.0,74.76145203111496,0.503697770023672,0.24036281179138322,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,snoRNA,58.0,31.36251389060378,0.8870116956292534,0.31351351351351353,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,tRNA,46.0,65.26793431287814,-0.5047405185072577,0.11948051948051948,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,unknown,366.0,356.6850228423262,0.03719301000973355,0.17395437262357413,signature_sequence_count_lcr,2.4400680237233717e-126,,acidic_region,FLPS,2.4400680237233717e-126
,diverse,18.0,17.928139276453884,0.00577114483693095,0.10227272727272728,signature_sequence_count_lcr,2.4400680237233717e-126,,arginine_rich_rna_contact_region,FLPS,2.4400680237233717e-126
