n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,diverse,17.0,21.309958750736595,-0.32599305416423935,0.3953488372093023,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,mRNA,370.0,334.0212139068945,0.1475855386219728,0.5489614243323442,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,ncRNA,51.0,56.000589275191516,-0.13494476115617304,0.45132743362831856,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,pre-rRNA,68.0,54.018267530936946,0.3320873757609321,0.6238532110091743,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,ribosomal protein,11.0,58.478491455509726,-2.410402571437025,0.09322033898305085,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,snRNA,35.0,45.59340011785504,-0.3814700798245273,0.3804347826086957,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,snoRNA,20.0,18.336476134354744,0.12528358854593166,0.5405405405405406,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,tRNA,55.0,71.85916322922805,-0.38574051720275565,0.3793103448275862,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,unknown,214.0,181.38243959929287,0.23857600740462367,0.5846994535519126,position_presence,6.638797963532557e-22,present,distal_terminal,FLPS,4.481188625384476e-21
,diverse,14.0,11.199764289923394,0.32195845750673796,0.32558139534883723,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,mRNA,156.0,175.54979375368296,-0.17033427216837818,0.2314540059347181,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,ncRNA,28.0,29.43193871538008,-0.07195575020635173,0.24778761061946902,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,pre-rRNA,37.0,28.390100176782557,0.38213733100325525,0.3394495412844037,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,ribosomal protein,40.0,30.734236888626988,0.3801533356767529,0.3389830508474576,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,snRNA,25.0,23.962286387743077,0.061162523868943476,0.2717391304347826,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,snoRNA,13.0,9.637006482027108,0.431854642663374,0.35135135135135137,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,tRNA,56.0,37.766647024160285,0.5683141221939014,0.38620689655172413,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,unknown,73.0,95.32822628167354,-0.3850069892527934,0.1994535519125683,position_presence,9.6448181370995e-05,present,domain_intrinsic,FLPS,0.0001446722720564925
,diverse,5.0,7.601649970536241,-0.6043845007679532,0.11627906976744186,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,mRNA,152.0,119.1514437242192,0.3512748913085096,0.22551928783382788,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,ncRNA,17.0,19.97642899233942,-0.23276396211806566,0.1504424778761062,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,pre-rRNA,11.0,19.269298762522098,-0.8088005470928468,0.10091743119266056,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,ribosomal protein,1.0,20.86034177961108,-4.382690890315059,0.00847457627118644,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,snRNA,20.0,16.26399528579847,0.29831829787713177,0.21739130434782608,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,snoRNA,5.0,6.5409546258102536,-0.387573111694805,0.13513513513513514,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,tRNA,13.0,25.63347083087802,-0.97951721282706,0.0896551724137931,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,unknown,76.0,64.70241602828521,0.23217983420632538,0.20765027322404372,position_presence,2.2527828801606163e-08,present,interdomain_linker,FLPS,5.5295579785760585e-08
,diverse,7.0,7.120212139068945,-0.024565303322756537,0.16279069767441862,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,mRNA,95.0,111.60518562168532,-0.2324046435291733,0.14094955489614244,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,ncRNA,37.0,18.711255156157925,0.9836189325354993,0.3274336283185841,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,pre-rRNA,13.0,18.0489098408957,-0.4734000773140971,0.11926605504587157,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,ribosomal protein,6.0,19.53918680023571,-1.703336019318948,0.05084745762711865,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,snRNA,21.0,15.233942251031232,0.4630999960434847,0.22826086956521738,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,snoRNA,7.0,6.126694166175604,0.19224608575039173,0.1891891891891892,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,tRNA,25.0,24.010017678255746,0.058291629081527435,0.1724137931034483,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,unknown,70.0,60.604596346493814,0.2079277079826611,0.1912568306010929,position_presence,1.425222364449155e-06,present,unclassified_no_pfam,FLPS,2.7486431314376565e-06
,diverse,13.0,14.595167943429582,-0.1669791884606548,0.3023255813953488,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,mRNA,190.0,228.7707719505009,-0.2679033247505596,0.2818991097922849,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,ncRNA,42.0,38.35474366529169,0.1309843084639236,0.37168141592920356,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,pre-rRNA,54.0,36.99705362404243,0.545549025486893,0.4954128440366973,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,ribosomal protein,56.0,40.051856216853274,0.48355772079611375,0.4745762711864407,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,snRNA,30.0,31.22687094873306,-0.05782551234814332,0.32608695652173914,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,snoRNA,11.0,12.558632881555686,-0.1911758988913015,0.2972972972972973,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,tRNA,40.0,49.2162639952858,-0.29913514702722127,0.27586206896551724,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,unknown,140.0,124.2286387743076,0.1724290267612751,0.3825136612021858,signature_presence,6.951577488575314e-06,present,arginine_rich_rna_contact_region,FLPS,1.1730787011970843e-05
,diverse,21.0,21.51266941661756,-0.03479722593371265,0.4883720930232558,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,mRNA,404.0,337.19858573954036,0.26075680755956115,0.599406528189911,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,ncRNA,60.0,56.53329404832056,0.08586173918295577,0.5309734513274337,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,pre-rRNA,42.0,54.53211549793754,-0.3767167960085413,0.3853211009174312,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,ribosomal protein,19.0,59.03476723629935,-1.635565429928631,0.16101694915254236,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,snRNA,45.0,46.027106658809664,-0.03255875373771326,0.4891304347826087,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,snoRNA,13.0,18.510901591043016,-0.5098635414982328,0.35135135135135137,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,tRNA,53.0,72.54272245138479,-0.45283852946211034,0.36551724137931035,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,unknown,192.0,183.10783736004714,0.06841276842673864,0.5245901639344263,signature_presence,1.8664483988199066e-18,present,disorder_rich_spacer_region,FLPS,8.39901779468958e-18
,diverse,15.0,18.29463759575722,-0.28645833643808716,0.3488372093023256,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,mRNA,292.0,286.75780789628755,0.02613560035365129,0.4332344213649852,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,ncRNA,44.0,48.076605774896876,-0.12783152112239807,0.3893805309734513,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,pre-rRNA,69.0,46.374779021803185,0.5732559546567351,0.6330275229357798,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,ribosomal protein,12.0,50.203889216263995,-2.0647647259851927,0.1016949152542373,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,snRNA,51.0,39.14201532115498,0.38177920856997516,0.5543478260869565,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,snoRNA,25.0,15.741897466116676,0.6673186468012674,0.6756756756756757,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,tRNA,38.0,61.69121979964643,-0.6990657539158565,0.2620689655172414,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,unknown,176.0,155.71714790807306,0.17664760300874718,0.4808743169398907,signature_presence,1.0895030705192422e-19,present,acidic_region,FLPS,5.883316580803908e-19
,diverse,16.0,18.472009428403066,-0.20726890948637172,0.37209302325581395,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,mRNA,324.0,289.5380082498527,0.16224106691849258,0.4807121661721068,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
,ncRNA,57.0,48.5427224513848,0.23170689696528035,0.504424778761062,signature_presence,4.792579135843793e-18,present,aromatic_sticker_region,FLPS,1.6174954583472803e-17
